"NACCAGE","EDUC","SEX","RACE","mean.adj","sd.adj"
56,16,0,"White",12.8837749882961,2.45272598524127
57,16,0,"White",12.8508176006055,2.47495280439474
58,16,0,"White",12.8168142083406,2.49587034889455
59,16,0,"White",12.7813443467787,2.515523053662
60,16,0,"White",12.743966056434,2.53395646293193
61,16,0,"White",12.7042158830586,2.55121612093922
62,16,0,"White",12.6616088776417,2.5673475719187
63,16,0,"White",12.615549857823,2.58239636010525
64,16,0,"White",12.5643572834377,2.59640802973371
65,16,0,"White",12.5042871320613,2.60942812503894
66,16,0,"White",12.4294441604225,2.62151409754784
67,16,0,"White",12.3317819044036,2.63293715849422
68,16,0,"White",12.2014713652542,2.64415341554284
69,16,0,"White",12.0309565579445,2.655625072892
70,16,0,"White",11.8190100595185,2.66781433473998
71,16,0,"White",11.5709508110335,2.68118340528507
72,16,0,"White",11.2969843905383,2.69619448872558
73,16,0,"White",11.0105432860525,2.71330978925979
74,16,0,"White",10.7277382749658,2.73299151108599
75,16,0,"White",10.4629833244576,2.75565481029909
76,16,0,"White",10.2246204919161,2.78116790879205
77,16,0,"White",10.0145221886127,2.80904616768239
78,16,0,"White",9.82841808302089,2.8387990670747
79,16,0,"White",9.6594910373161,2.86993608707358
80,16,0,"White",9.50197304387723,2.90196670778363
81,16,0,"White",9.35147212860461,2.93440040930943
82,16,0,"White",9.20497235092003,2.9667466717556
83,16,0,"White",9.06078599582611,2.99851497522671
84,16,0,"White",8.91802768655887,3.02936222137844
